Admin1Name,PeriodStartDate,PeriodEndDate,CountValue
MISSOURI,4/1/1962,4/7/1962,26
MISSOURI,4/8/1962,4/14/1962,26
MISSOURI,4/15/1962,4/21/1962,44
MISSOURI,4/22/1962,4/28/1962,188
MISSOURI,4/29/1962,5/5/1962,96
MISSOURI,5/6/1962,5/12/1962,99
MISSOURI,5/13/1962,5/19/1962,14
MISSOURI,5/20/1962,5/26/1962,19
MISSOURI,5/27/1962,6/2/1962,62
MISSOURI,6/3/1962,6/9/1962,31
MISSOURI,6/10/1962,6/16/1962,16
MISSOURI,6/17/1962,6/23/1962,6
MISSOURI,6/24/1962,6/30/1962,32
MISSOURI,7/1/1962,7/7/1962,12
MISSOURI,7/8/1962,7/14/1962,150
MISSOURI,7/15/1962,7/21/1962,5
MISSOURI,7/29/1962,8/4/1962,16
MISSOURI,8/5/1962,8/11/1962,8
MISSOURI,8/19/1962,8/25/1962,2
MISSOURI,9/2/1962,9/8/1962,2
MISSOURI,9/9/1962,9/15/1962,2
MISSOURI,9/30/1962,10/6/1962,20
MISSOURI,10/7/1962,10/13/1962,1
MISSOURI,10/21/1962,10/27/1962,6
MISSOURI,10/28/1962,11/3/1962,6
MISSOURI,11/4/1962,11/10/1962,11
MISSOURI,11/11/1962,11/17/1962,4
MISSOURI,11/18/1962,11/24/1962,3
MISSOURI,11/25/1962,12/1/1962,24
MISSOURI,12/2/1962,12/8/1962,43
MISSOURI,12/9/1962,12/15/1962,6
MISSOURI,12/16/1962,12/22/1962,16
MISSOURI,12/23/1962,12/29/1962,14
MISSOURI,12/30/1962,1/5/1963,19
MISSOURI,1/13/1963,1/19/1963,31
MISSOURI,1/20/1963,1/26/1963,37
MISSOURI,1/27/1963,2/2/1963,40
MISSOURI,2/3/1963,2/9/1963,198
MISSOURI,2/17/1963,2/23/1963,73
MISSOURI,3/3/1963,3/9/1963,104
MISSOURI,3/10/1963,3/16/1963,106
MISSOURI,3/24/1963,3/30/1963,34
MISSOURI,3/31/1963,4/6/1963,157
MISSOURI,4/7/1963,4/13/1963,416
MISSOURI,4/14/1963,4/20/1963,193
MISSOURI,4/21/1963,4/27/1963,32
MISSOURI,5/5/1963,5/11/1963,112
MISSOURI,5/12/1963,5/18/1963,168
MISSOURI,5/19/1963,5/25/1963,296
MISSOURI,5/26/1963,6/1/1963,78
MISSOURI,6/2/1963,6/8/1963,103
MISSOURI,6/9/1963,6/15/1963,100
MISSOURI,6/16/1963,6/22/1963,197
MISSOURI,6/23/1963,6/29/1963,104
MISSOURI,6/30/1963,7/6/1963,8
MISSOURI,7/7/1963,7/13/1963,28
MISSOURI,7/14/1963,7/20/1963,3
MISSOURI,7/21/1963,7/27/1963,3
MISSOURI,7/28/1963,8/3/1963,36
MISSOURI,8/11/1963,8/17/1963,3
MISSOURI,8/18/1963,8/24/1963,3
MISSOURI,8/25/1963,8/31/1963,2
MISSOURI,9/8/1963,9/14/1963,2
MISSOURI,9/22/1963,9/28/1963,44
MISSOURI,9/29/1963,10/5/1963,1
MISSOURI,10/6/1963,10/12/1963,3
MISSOURI,10/20/1963,10/26/1963,4
MISSOURI,10/27/1963,11/2/1963,5
MISSOURI,11/3/1963,11/9/1963,3
MISSOURI,11/10/1963,11/16/1963,6
MISSOURI,11/17/1963,11/23/1963,5
MISSOURI,11/24/1963,11/30/1963,3
MISSOURI,12/1/1963,12/7/1963,2
MISSOURI,12/8/1963,12/14/1963,10
MISSOURI,12/15/1963,12/21/1963,14
MISSOURI,12/22/1963,12/28/1963,26
MISSOURI,1/5/1964,1/11/1964,18
MISSOURI,1/12/1964,1/18/1964,14
MISSOURI,1/17/1964,1/23/1964,34
MISSOURI,1/26/1964,2/1/1964,20
MISSOURI,2/2/1964,2/8/1964,8
MISSOURI,2/9/1964,2/15/1964,36
MISSOURI,2/16/1964,2/22/1964,58
MISSOURI,2/23/1964,2/29/1964,3
MISSOURI,3/1/1964,3/7/1964,66
MISSOURI,3/8/1964,3/14/1964,22
MISSOURI,3/15/1964,3/21/1964,72
MISSOURI,3/22/1964,3/28/1964,79
MISSOURI,3/29/1964,4/4/1964,29
MISSOURI,4/7/1964,4/13/1964,16
MISSOURI,4/12/1964,4/18/1964,194
MISSOURI,4/19/1964,4/25/1964,24
MISSOURI,5/3/1964,5/9/1964,23
MISSOURI,5/10/1964,5/16/1964,12
MISSOURI,5/17/1964,5/23/1964,22
MISSOURI,5/24/1964,5/30/1964,9
MISSOURI,5/31/1964,6/6/1964,7
MISSOURI,6/7/1964,6/13/1964,6
MISSOURI,6/14/1964,6/20/1964,2
MISSOURI,6/21/1964,6/27/1964,9
MISSOURI,6/28/1964,7/4/1964,162
MISSOURI,7/5/1964,7/11/1964,4
MISSOURI,7/19/1964,7/25/1964,1
MISSOURI,7/26/1964,8/1/1964,4
MISSOURI,8/2/1964,8/8/1964,1
MISSOURI,8/9/1964,8/15/1964,1
MISSOURI,8/16/1964,8/22/1964,2
MISSOURI,8/23/1964,8/29/1964,2
MISSOURI,8/28/1964,9/3/1964,1
MISSOURI,9/6/1964,9/12/1964,2
MISSOURI,10/4/1964,10/10/1964,3
MISSOURI,10/11/1964,10/17/1964,3
MISSOURI,10/18/1964,10/24/1964,8
MISSOURI,10/25/1964,10/31/1964,5
MISSOURI,11/1/1964,11/7/1964,10
MISSOURI,11/8/1964,11/14/1964,2
MISSOURI,11/15/1964,11/21/1964,2
MISSOURI,11/22/1964,11/28/1964,14
MISSOURI,11/29/1964,12/5/1964,8
MISSOURI,12/6/1964,12/12/1964,20
MISSOURI,12/13/1964,12/19/1964,34
MISSOURI,12/20/1964,12/26/1964,2
MISSOURI,1/3/1965,1/9/1965,49
MISSOURI,1/10/1965,1/16/1965,33
MISSOURI,1/17/1965,1/23/1965,47
MISSOURI,1/24/1965,1/30/1965,46
MISSOURI,1/31/1965,2/6/1965,81
MISSOURI,2/7/1965,2/13/1965,91
MISSOURI,2/14/1965,2/20/1965,86
MISSOURI,2/21/1965,2/27/1965,152
MISSOURI,2/28/1965,3/6/1965,132
MISSOURI,3/7/1965,3/13/1965,127
MISSOURI,3/14/1965,3/20/1965,137
MISSOURI,3/21/1965,3/27/1965,145
MISSOURI,3/28/1965,4/3/1965,119
MISSOURI,4/4/1965,4/10/1965,197
MISSOURI,4/11/1965,4/17/1965,157
MISSOURI,4/18/1965,4/24/1965,158
MISSOURI,4/25/1965,5/1/1965,150
MISSOURI,5/2/1965,5/8/1965,163
MISSOURI,5/9/1965,5/15/1965,101
MISSOURI,5/16/1965,5/22/1965,91
MISSOURI,5/23/1965,5/29/1965,70
MISSOURI,5/30/1965,6/5/1965,40
MISSOURI,6/6/1965,6/12/1965,32
MISSOURI,6/13/1965,6/19/1965,61
MISSOURI,6/20/1965,6/26/1965,9
MISSOURI,6/27/1965,7/3/1965,14
MISSOURI,7/4/1965,7/10/1965,25
MISSOURI,7/11/1965,7/17/1965,37
MISSOURI,7/18/1965,7/24/1965,2
MISSOURI,7/25/1965,7/31/1965,3
MISSOURI,8/1/1965,8/7/1965,4
MISSOURI,8/8/1965,8/14/1965,19
MISSOURI,8/15/1965,8/21/1965,2
MISSOURI,8/22/1965,8/28/1965,4
MISSOURI,8/29/1965,9/4/1965,2
MISSOURI,9/5/1965,9/11/1965,1
MISSOURI,9/12/1965,9/18/1965,1
MISSOURI,9/26/1965,10/2/1965,3
MISSOURI,10/3/1965,10/9/1965,3
MISSOURI,10/10/1965,10/16/1965,1
MISSOURI,10/17/1965,10/23/1965,5
MISSOURI,10/24/1965,10/30/1965,1
MISSOURI,10/31/1965,11/6/1965,8
MISSOURI,11/7/1965,11/13/1965,13
MISSOURI,11/14/1965,11/20/1965,13
MISSOURI,11/21/1965,11/27/1965,3
MISSOURI,11/28/1965,12/4/1965,19
MISSOURI,12/5/1965,12/11/1965,4
MISSOURI,12/12/1965,12/18/1965,17
MISSOURI,12/19/1965,12/25/1965,3
MISSOURI,12/26/1965,1/1/1966,7
MISSOURI,1/2/1966,1/8/1966,11
MISSOURI,1/9/1966,1/15/1966,5
MISSOURI,1/16/1966,1/22/1966,14
MISSOURI,1/23/1966,1/29/1966,4
MISSOURI,1/30/1966,2/5/1966,31
MISSOURI,2/6/1966,2/12/1966,16
MISSOURI,2/13/1966,2/19/1966,23
MISSOURI,2/20/1966,2/26/1966,32
MISSOURI,2/27/1966,3/5/1966,3
MISSOURI,3/6/1966,3/12/1966,41
MISSOURI,3/13/1966,3/19/1966,44
MISSOURI,3/20/1966,3/26/1966,55
MISSOURI,3/27/1966,4/2/1966,24
MISSOURI,4/3/1966,4/9/1966,11
MISSOURI,4/10/1966,4/16/1966,1
MISSOURI,4/17/1966,4/23/1966,56
MISSOURI,4/24/1966,4/30/1966,5
MISSOURI,5/1/1966,5/7/1966,5
MISSOURI,5/8/1966,5/14/1966,2
MISSOURI,5/15/1966,5/21/1966,6
MISSOURI,5/22/1966,5/28/1966,22
MISSOURI,5/29/1966,6/4/1966,4
MISSOURI,6/5/1966,6/11/1966,80
MISSOURI,6/12/1966,6/18/1966,8
MISSOURI,6/19/1966,6/25/1966,3
MISSOURI,6/26/1966,7/2/1966,6
MISSOURI,7/3/1966,7/9/1966,11
MISSOURI,7/24/1966,7/30/1966,5
MISSOURI,7/31/1966,8/6/1966,1
MISSOURI,8/21/1966,8/27/1966,1
MISSOURI,9/4/1966,9/10/1966,1
MISSOURI,10/2/1966,10/8/1966,1
MISSOURI,10/9/1966,10/15/1966,1
MISSOURI,10/16/1966,10/22/1966,2
MISSOURI,10/23/1966,10/29/1966,1
MISSOURI,11/6/1966,11/12/1966,30
MISSOURI,11/27/1966,12/3/1966,1
MISSOURI,12/11/1966,12/17/1966,1
MISSOURI,1/8/1967,1/14/1967,2
MISSOURI,1/15/1967,1/21/1967,4
MISSOURI,1/22/1967,1/28/1967,2
MISSOURI,1/29/1967,2/4/1967,2
MISSOURI,2/5/1967,2/11/1967,4
MISSOURI,2/12/1967,2/18/1967,1
MISSOURI,3/5/1967,3/11/1967,6
MISSOURI,3/12/1967,3/18/1967,8
MISSOURI,3/19/1967,3/25/1967,10
MISSOURI,4/2/1967,4/8/1967,14
MISSOURI,4/9/1967,4/15/1967,58
MISSOURI,4/16/1967,4/22/1967,6
MISSOURI,4/23/1967,4/29/1967,12
MISSOURI,4/30/1967,5/6/1967,6
MISSOURI,5/7/1967,5/13/1967,4
MISSOURI,5/14/1967,5/20/1967,5
MISSOURI,5/21/1967,5/27/1967,67
MISSOURI,5/28/1967,6/3/1967,1
MISSOURI,6/4/1967,6/10/1967,3
MISSOURI,6/11/1967,6/17/1967,83
MISSOURI,6/18/1967,6/24/1967,2
MISSOURI,6/25/1967,7/1/1967,25
MISSOURI,7/2/1967,7/8/1967,1
MISSOURI,7/9/1967,7/15/1967,3
MISSOURI,7/16/1967,7/22/1967,1
MISSOURI,7/30/1967,8/5/1967,1
MISSOURI,8/6/1967,8/12/1967,1
MISSOURI,9/3/1967,9/9/1967,1
MISSOURI,10/1/1967,10/7/1967,4
MISSOURI,10/15/1967,10/21/1967,1
MISSOURI,10/29/1967,11/4/1967,1
MISSOURI,11/19/1967,11/25/1967,1
MISSOURI,12/31/1967,1/6/1968,1
MISSOURI,1/21/1968,1/27/1968,2
MISSOURI,1/28/1968,2/3/1968,1
MISSOURI,2/18/1968,2/24/1968,2
MISSOURI,3/10/1968,3/16/1968,3
MISSOURI,3/31/1968,4/6/1968,1
MISSOURI,4/7/1968,4/13/1968,1
MISSOURI,4/14/1968,4/20/1968,3
MISSOURI,4/21/1968,4/27/1968,1
MISSOURI,4/28/1968,5/4/1968,1
MISSOURI,5/12/1968,5/18/1968,2
MISSOURI,5/19/1968,5/25/1968,5
MISSOURI,5/26/1968,6/1/1968,1
MISSOURI,6/9/1968,6/15/1968,3
MISSOURI,6/16/1968,6/22/1968,4
MISSOURI,7/14/1968,7/20/1968,1
MISSOURI,1/5/1969,1/11/1969,39
MISSOURI,2/16/1969,2/22/1969,1
MISSOURI,2/23/1969,3/1/1969,10
MISSOURI,4/6/1969,4/12/1969,1
MISSOURI,4/13/1969,4/19/1969,2
MISSOURI,5/11/1969,5/17/1969,1
MISSOURI,5/18/1969,5/24/1969,3
MISSOURI,5/25/1969,5/31/1969,1
MISSOURI,7/20/1969,7/26/1969,6
MISSOURI,8/24/1969,8/30/1969,3
MISSOURI,8/31/1969,9/6/1969,1
MISSOURI,9/14/1969,9/20/1969,1
MISSOURI,9/21/1969,9/27/1969,1
MISSOURI,9/28/1969,10/4/1969,2
MISSOURI,10/19/1969,10/25/1969,1
MISSOURI,12/7/1969,12/13/1969,1
MISSOURI,1/11/1970,1/17/1970,1
MISSOURI,1/25/1970,1/31/1970,3
MISSOURI,2/8/1970,2/14/1970,2
MISSOURI,2/22/1970,2/28/1970,2
MISSOURI,3/1/1970,3/7/1970,2
MISSOURI,3/8/1970,3/14/1970,6
MISSOURI,3/15/1970,3/21/1970,14
MISSOURI,3/22/1970,3/28/1970,9
MISSOURI,3/29/1970,4/4/1970,45
MISSOURI,4/5/1970,4/11/1970,18
MISSOURI,4/12/1970,4/18/1970,22
MISSOURI,4/19/1970,4/25/1970,73
MISSOURI,4/26/1970,5/2/1970,63
MISSOURI,5/3/1970,5/9/1970,31
MISSOURI,5/10/1970,5/16/1970,59
MISSOURI,5/17/1970,5/23/1970,190
MISSOURI,5/24/1970,5/30/1970,13
MISSOURI,5/31/1970,6/6/1970,9
MISSOURI,6/7/1970,6/13/1970,12
MISSOURI,6/14/1970,6/20/1970,64
MISSOURI,6/21/1970,6/27/1970,78
MISSOURI,6/28/1970,7/4/1970,5
MISSOURI,7/5/1970,7/11/1970,2
MISSOURI,7/12/1970,7/18/1970,10
MISSOURI,7/19/1970,7/25/1970,12
MISSOURI,7/26/1970,8/1/1970,3
MISSOURI,8/9/1970,8/15/1970,4
MISSOURI,8/16/1970,8/22/1970,12
MISSOURI,8/23/1970,8/29/1970,1
MISSOURI,8/30/1970,9/5/1970,8
MISSOURI,10/11/1970,10/17/1970,1
MISSOURI,11/29/1970,12/5/1970,1
MISSOURI,12/6/1970,12/12/1970,2
MISSOURI,12/20/1970,12/26/1970,1
MISSOURI,12/27/1970,1/2/1971,1
MISSOURI,1/10/1971,1/16/1971,2
MISSOURI,1/17/1971,1/23/1971,9
MISSOURI,1/24/1971,1/30/1971,132
MISSOURI,1/31/1971,2/6/1971,18
MISSOURI,2/7/1971,2/13/1971,99
MISSOURI,2/28/1971,3/6/1971,44
MISSOURI,3/7/1971,3/13/1971,80
MISSOURI,3/14/1971,3/20/1971,87
MISSOURI,3/21/1971,3/27/1971,189
MISSOURI,3/28/1971,4/3/1971,51
MISSOURI,4/4/1971,4/10/1971,220
MISSOURI,4/11/1971,4/17/1971,55
MISSOURI,4/18/1971,4/24/1971,122
MISSOURI,4/25/1971,5/1/1971,297
MISSOURI,5/2/1971,5/8/1971,84
MISSOURI,5/9/1971,5/15/1971,44
MISSOURI,5/16/1971,5/22/1971,252
MISSOURI,5/23/1971,5/29/1971,35
MISSOURI,6/6/1971,6/12/1971,18
MISSOURI,6/13/1971,6/19/1971,68
MISSOURI,6/27/1971,7/3/1971,18
MISSOURI,7/4/1971,7/10/1971,19
MISSOURI,7/11/1971,7/17/1971,30
MISSOURI,7/18/1971,7/24/1971,7
MISSOURI,7/25/1971,7/31/1971,4
MISSOURI,8/1/1971,8/7/1971,1
MISSOURI,8/8/1971,8/14/1971,3
MISSOURI,8/15/1971,8/21/1971,4
MISSOURI,8/22/1971,8/28/1971,2
MISSOURI,9/5/1971,9/11/1971,1
MISSOURI,9/12/1971,9/18/1971,2
MISSOURI,9/26/1971,10/2/1971,1
MISSOURI,10/24/1971,10/30/1971,1
MISSOURI,11/7/1971,11/13/1971,1
MISSOURI,11/14/1971,11/20/1971,1
MISSOURI,12/19/1971,12/25/1971,1
MISSOURI,1/3/1972,1/9/1972,2
MISSOURI,1/23/1972,1/29/1972,12
MISSOURI,2/6/1972,2/12/1972,2
MISSOURI,2/13/1972,2/19/1972,39
MISSOURI,2/20/1972,2/26/1972,10
MISSOURI,3/5/1972,3/11/1972,3
MISSOURI,3/12/1972,3/18/1972,34
MISSOURI,3/19/1972,3/25/1972,1
MISSOURI,3/26/1972,4/1/1972,5
MISSOURI,4/2/1972,4/8/1972,1
MISSOURI,4/9/1972,4/15/1972,22
MISSOURI,4/16/1972,4/22/1972,3
MISSOURI,4/23/1972,4/29/1972,2
MISSOURI,4/30/1972,5/6/1972,4
MISSOURI,5/7/1972,5/13/1972,1
MISSOURI,5/14/1972,5/20/1972,3
MISSOURI,5/21/1972,5/27/1972,5
MISSOURI,5/28/1972,6/3/1972,2
MISSOURI,6/4/1972,6/10/1972,1
MISSOURI,6/18/1972,6/24/1972,3
MISSOURI,6/25/1972,7/1/1972,1
MISSOURI,7/2/1972,7/8/1972,1
MISSOURI,7/23/1972,7/29/1972,1
MISSOURI,7/30/1972,8/5/1972,3
MISSOURI,9/24/1972,9/30/1972,1
MISSOURI,11/12/1972,11/18/1972,2
MISSOURI,11/19/1972,11/25/1972,3
MISSOURI,11/26/1972,12/2/1972,1
MISSOURI,12/10/1972,12/16/1972,5
MISSOURI,12/17/1972,12/23/1972,6
MISSOURI,1/14/1973,1/20/1973,1
MISSOURI,1/21/1973,1/27/1973,2
MISSOURI,2/18/1973,2/24/1973,1
MISSOURI,2/25/1973,3/3/1973,5
MISSOURI,3/4/1973,3/10/1973,1
MISSOURI,3/11/1973,3/17/1973,1
MISSOURI,3/18/1973,3/24/1973,1
MISSOURI,4/8/1973,4/14/1973,1
MISSOURI,4/22/1973,4/28/1973,9
MISSOURI,5/13/1973,5/19/1973,1
MISSOURI,5/27/1973,6/2/1973,24
MISSOURI,7/8/1973,7/14/1973,1
MISSOURI,7/29/1973,8/4/1973,1
MISSOURI,8/26/1973,9/1/1973,3
MISSOURI,9/23/1973,9/29/1973,1
MISSOURI,11/25/1973,12/1/1973,2
MISSOURI,12/9/1973,12/15/1973,1
MISSOURI,12/30/1973,1/5/1974,3
MISSOURI,1/6/1974,1/12/1974,1
MISSOURI,1/20/1974,1/26/1974,1
MISSOURI,2/10/1974,2/16/1974,1
MISSOURI,2/17/1974,2/23/1974,5
MISSOURI,2/24/1974,3/2/1974,7
MISSOURI,3/3/1974,3/9/1974,2
MISSOURI,3/10/1974,3/16/1974,4
MISSOURI,3/17/1974,3/23/1974,1
MISSOURI,3/24/1974,3/30/1974,3
MISSOURI,3/31/1974,4/6/1974,3
MISSOURI,4/7/1974,4/13/1974,10
MISSOURI,4/14/1974,4/20/1974,75
MISSOURI,4/28/1974,5/4/1974,31
MISSOURI,5/5/1974,5/11/1974,19
MISSOURI,5/12/1974,5/18/1974,15
MISSOURI,5/19/1974,5/25/1974,13
MISSOURI,6/9/1974,6/15/1974,24
MISSOURI,6/16/1974,6/22/1974,8
MISSOURI,6/30/1974,7/6/1974,8
MISSOURI,7/7/1974,7/13/1974,6
MISSOURI,7/21/1974,7/27/1974,4
MISSOURI,7/28/1974,8/3/1974,1
MISSOURI,9/8/1974,9/14/1974,1
MISSOURI,9/22/1974,9/28/1974,1
MISSOURI,9/29/1974,10/5/1974,1
MISSOURI,10/13/1974,10/19/1974,1
MISSOURI,11/3/1974,11/9/1974,1
MISSOURI,11/24/1974,11/30/1974,5
MISSOURI,12/8/1974,12/14/1974,1
MISSOURI,12/15/1974,12/21/1974,7
MISSOURI,12/22/1974,12/28/1974,1
MISSOURI,12/29/1974,1/4/1975,2
MISSOURI,1/19/1975,1/25/1975,10
MISSOURI,1/26/1975,2/1/1975,5
MISSOURI,2/2/1975,2/8/1975,1
MISSOURI,2/16/1975,2/22/1975,12
MISSOURI,2/23/1975,3/1/1975,2
MISSOURI,3/2/1975,3/8/1975,3
MISSOURI,3/9/1975,3/15/1975,17
MISSOURI,3/16/1975,3/22/1975,15
MISSOURI,3/23/1975,3/29/1975,9
MISSOURI,3/30/1975,4/5/1975,16
MISSOURI,4/6/1975,4/12/1975,7
MISSOURI,4/13/1975,4/19/1975,21
MISSOURI,4/20/1975,4/26/1975,5
MISSOURI,4/27/1975,5/3/1975,7
MISSOURI,5/4/1975,5/10/1975,8
MISSOURI,5/11/1975,5/17/1975,8
MISSOURI,5/18/1975,5/24/1975,34
MISSOURI,5/25/1975,5/31/1975,1
MISSOURI,6/1/1975,6/7/1975,6
MISSOURI,6/8/1975,6/14/1975,3
MISSOURI,6/15/1975,6/21/1975,40
MISSOURI,6/22/1975,6/28/1975,2
MISSOURI,7/6/1975,7/12/1975,1
MISSOURI,7/13/1975,7/19/1975,3
MISSOURI,7/20/1975,7/26/1975,8
MISSOURI,7/27/1975,8/2/1975,4
MISSOURI,8/10/1975,8/16/1975,3
MISSOURI,8/17/1975,8/23/1975,1
MISSOURI,8/24/1975,8/30/1975,1
MISSOURI,8/31/1975,9/6/1975,1
MISSOURI,9/14/1975,9/20/1975,3
MISSOURI,10/26/1975,11/1/1975,2
MISSOURI,11/23/1975,11/29/1975,1
MISSOURI,2/8/1976,2/14/1976,1
MISSOURI,2/22/1976,2/28/1976,3
MISSOURI,3/21/1976,3/27/1976,1
MISSOURI,4/4/1976,4/10/1976,1
MISSOURI,5/2/1976,5/8/1976,1
MISSOURI,5/9/1976,5/15/1976,2
MISSOURI,5/16/1976,5/22/1976,1
MISSOURI,5/30/1976,6/5/1976,2
MISSOURI,6/20/1976,6/26/1976,2
MISSOURI,7/4/1976,7/10/1976,2
MISSOURI,7/11/1976,7/17/1976,1
MISSOURI,10/3/1976,10/9/1976,6
MISSOURI,10/10/1976,10/16/1976,3
MISSOURI,11/28/1976,12/4/1976,175
MISSOURI,12/12/1976,12/18/1976,28
MISSOURI,12/26/1976,1/1/1977,1
MISSOURI,1/9/1977,1/15/1977,2
MISSOURI,1/23/1977,1/29/1977,40
MISSOURI,1/30/1977,2/5/1977,15
MISSOURI,2/6/1977,2/12/1977,15
MISSOURI,2/13/1977,2/19/1977,5
MISSOURI,2/20/1977,2/26/1977,8
MISSOURI,3/6/1977,3/12/1977,57
MISSOURI,3/13/1977,3/19/1977,6
MISSOURI,3/20/1977,3/26/1977,62
MISSOURI,3/27/1977,4/2/1977,45
MISSOURI,4/3/1977,4/9/1977,90
MISSOURI,4/10/1977,4/16/1977,27
MISSOURI,4/17/1977,4/23/1977,55
MISSOURI,4/24/1977,4/30/1977,71
MISSOURI,5/1/1977,5/7/1977,45
MISSOURI,5/8/1977,5/14/1977,23
MISSOURI,5/15/1977,5/21/1977,74
MISSOURI,5/22/1977,5/28/1977,60
MISSOURI,5/29/1977,6/4/1977,86
MISSOURI,6/5/1977,6/11/1977,81
MISSOURI,6/12/1977,6/18/1977,26
MISSOURI,6/19/1977,6/25/1977,22
MISSOURI,6/26/1977,7/2/1977,7
MISSOURI,7/3/1977,7/9/1977,1
MISSOURI,7/10/1977,7/16/1977,6
MISSOURI,7/17/1977,7/23/1977,17
MISSOURI,7/24/1977,7/30/1977,2
MISSOURI,7/31/1977,8/6/1977,2
MISSOURI,8/21/1977,8/27/1977,3
MISSOURI,8/28/1977,9/3/1977,2
MISSOURI,9/11/1977,9/17/1977,2
MISSOURI,9/18/1977,9/24/1977,1
MISSOURI,10/23/1977,10/29/1977,1
MISSOURI,11/6/1977,11/12/1977,1
MISSOURI,11/13/1977,11/19/1977,2
MISSOURI,12/11/1977,12/17/1977,1
MISSOURI,12/18/1977,12/24/1977,3
MISSOURI,3/19/1978,3/25/1978,1
MISSOURI,4/2/1978,4/8/1978,2
MISSOURI,5/14/1978,5/20/1978,1
MISSOURI,7/2/1978,7/8/1978,3
MISSOURI,9/24/1978,9/30/1978,2
MISSOURI,10/1/1978,10/7/1978,1
MISSOURI,10/15/1978,10/21/1978,1
MISSOURI,11/12/1978,11/18/1978,2
MISSOURI,11/19/1978,11/25/1978,17
MISSOURI,11/26/1978,12/2/1978,38
MISSOURI,12/3/1978,12/9/1978,31
MISSOURI,12/10/1978,12/16/1978,4
MISSOURI,12/17/1978,12/23/1978,3
MISSOURI,12/24/1978,12/30/1978,63
MISSOURI,12/31/1978,1/6/1979,4
MISSOURI,1/7/1979,1/13/1979,2
MISSOURI,1/14/1979,1/20/1979,72
MISSOURI,1/21/1979,1/27/1979,4
MISSOURI,1/28/1979,2/3/1979,1
MISSOURI,2/4/1979,2/10/1979,53
MISSOURI,2/11/1979,2/17/1979,46
MISSOURI,2/18/1979,2/24/1979,5
MISSOURI,2/25/1979,3/3/1979,11
MISSOURI,3/4/1979,3/10/1979,17
MISSOURI,3/11/1979,3/17/1979,5
MISSOURI,3/18/1979,3/24/1979,1
MISSOURI,3/25/1979,3/31/1979,9
MISSOURI,4/1/1979,4/7/1979,39
MISSOURI,4/8/1979,4/14/1979,19
MISSOURI,4/15/1979,4/21/1979,22
MISSOURI,4/22/1979,4/28/1979,19
MISSOURI,4/29/1979,5/5/1979,28
MISSOURI,5/6/1979,5/12/1979,15
MISSOURI,5/13/1979,5/19/1979,9
MISSOURI,5/20/1979,5/26/1979,4
MISSOURI,5/27/1979,6/2/1979,5
MISSOURI,6/3/1979,6/9/1979,1
MISSOURI,6/10/1979,6/16/1979,36
MISSOURI,6/17/1979,6/23/1979,13
MISSOURI,6/24/1979,6/30/1979,4
MISSOURI,7/1/1979,7/7/1979,1
MISSOURI,7/8/1979,7/14/1979,1
MISSOURI,8/19/1979,8/25/1979,5
MISSOURI,8/26/1979,9/1/1979,2
MISSOURI,9/30/1979,10/6/1979,1
MISSOURI,10/21/1979,10/27/1979,6
MISSOURI,11/18/1979,11/24/1979,4
MISSOURI,12/2/1979,12/8/1979,1
MISSOURI,12/9/1979,12/15/1979,7
MISSOURI,12/23/1979,12/29/1979,7
MISSOURI,1/20/1980,1/26/1980,1
MISSOURI,1/27/1980,2/2/1980,1
MISSOURI,2/10/1980,2/16/1980,1
MISSOURI,2/17/1980,2/23/1980,4
MISSOURI,2/24/1980,3/1/1980,12
MISSOURI,3/16/1980,3/22/1980,13
MISSOURI,3/30/1980,4/5/1980,11
MISSOURI,4/13/1980,4/19/1980,1
MISSOURI,5/11/1980,5/17/1980,1
MISSOURI,5/18/1980,5/24/1980,1
MISSOURI,6/8/1980,6/14/1980,1
MISSOURI,6/22/1980,6/28/1980,1
MISSOURI,7/13/1980,7/19/1980,1
MISSOURI,9/28/1980,10/4/1980,1
MISSOURI,5/24/1981,5/30/1981,1
MISSOURI,3/28/1982,4/3/1982,1
MISSOURI,4/18/1982,4/24/1982,1
CALIFORNIA,1/3/1943,1/9/1943,147
CALIFORNIA,1/10/1943,1/16/1943,212
CALIFORNIA,1/17/1943,1/23/1943,177
CALIFORNIA,1/24/1943,1/30/1943,243
CALIFORNIA,1/31/1943,2/6/1943,425
CALIFORNIA,2/7/1943,2/13/1943,372
CALIFORNIA,2/14/1943,2/20/1943,383
CALIFORNIA,2/21/1943,2/27/1943,481
CALIFORNIA,2/28/1943,3/6/1943,741
CALIFORNIA,3/7/1943,3/13/1943,721
CALIFORNIA,3/14/1943,3/20/1943,742
CALIFORNIA,3/21/1943,3/27/1943,1127
CALIFORNIA,3/28/1943,4/3/1943,812
CALIFORNIA,4/4/1943,4/10/1943,1032
CALIFORNIA,4/11/1943,4/17/1943,1203
CALIFORNIA,4/18/1943,4/24/1943,842
CALIFORNIA,4/25/1943,5/1/1943,854
CALIFORNIA,5/2/1943,5/8/1943,1186
CALIFORNIA,5/9/1943,5/15/1943,1218
CALIFORNIA,5/16/1943,5/22/1943,1053
CALIFORNIA,5/23/1943,5/29/1943,679
CALIFORNIA,6/6/1943,6/12/1943,1163
CALIFORNIA,6/13/1943,6/19/1943,809
CALIFORNIA,6/20/1943,6/26/1943,693
CALIFORNIA,6/27/1943,7/3/1943,362
